text	created_at	public_metrics	Google_Translation	@	village	region	district
"Catholic Relief Services (CRS) is hiring Project Manager – Drought Emergency - #Mogadishu, #Somalia

APPLY NOW----&gt;&gt;&gt;&gt;&gt; https://t.co/yi4tp7vGoq

#Somalijobs"	2022-03-31T05:03:56.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	['Mogadishu']	['Banadir']	['Banadir']
The crisis in Ukraine is deepening the food shortages already triggered by this drought in Somalia. Children are dying of malnutrition. Devastating thread. https://t.co/BmtcQDcC9n	2022-03-31T04:52:10.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 1}		[]	[]	[]	[]
"The Desert Warthog (Phacochoerus aethiopicus) is native to Ethiopia, Kenya, and Somalia. The Desert Warthog is vulnerable to climatic extremes (including drought, high rainfall, low temperature), disease (including rinderpest), and predation. 
https://t.co/5LPaOueLe9 https://t.co/4qWypTDkFm"	2022-03-31T03:00:00.000Z	{'retweet_count': 2, 'reply_count': 1, 'like_count': 7, 'quote_count': 0}		[]	[]	[]	[]
📷 #PowerPost🤲🏻🤲🏼🤲🏽🤲🏾🤲🏿™️ SOMALIA NEEDS OUR HELP! DONATE USING LINK IN OUR BIO. PLEASE SHARE. A Somali farmer looks at his animals that have died from dehydration due to the drought that is currently happening in Somalia. We have partnered... https://t.co/S4ruaib1ik	2022-03-31T02:43:16.000Z	{'retweet_count': 7, 'reply_count': 0, 'like_count': 11, 'quote_count': 0}		[]	[]	[]	[]
👉🏿 play multiple current situations and scenarios in your head…. Alooow Alle … Abaaro, Gaajo , Iyo Gacan Hoorsi ; while Your potential energy is been kept for another time and space, while you Run after “Dhaan Dabagaale” then you stop a bit, then another “Dhaan Dabagaale”👇🏿	2022-03-30T20:59:08.000Z		👉🏿 play multiple current situations and scenarios in your head…. May God… Drought, Hunger, and Help. while Your potential energy is kept for another time and space, while you Run after “Dhaan Dabagaale” then you stop a bit, then another “Dhaan Dabagaale” 👇🏿	[]	[]	[]	[]
"Masjid 1.2 million lagu dhiso!! Inagoo maanta dadkeenna abaaro iyo baahiyo kale u dhimanayaan, adduunyo.

In masjid la dhimaa waa wax wanaagsan, laakiin hadda waxaa laga dhigay meelo in aad loo qurxiyo lagu tartamo. Allow sahal. https://t.co/wIawUYjexr"	2022-03-30T17:55:58.000Z		1.2 million mosque to be built !! Today our people are dying of drought and other needs, in this world ... Reducing a mosque is a good thing, but now it has been turned into a very beautiful place to compete. Allow easy. https://t.co/wIawUYjexr	[]	[]	[]	[]
Rooble iyo medieha muqdisho waakaase wax haka dheheen maanta ayaa u dambeysa dadkaan doorasho marabaan dowladna ma rabaan qabiil ay shisheeyaha ugu shaqeeyaan ayey rabaan ilmahooda muqdisho ma joogaan wax dan ah kamalahan nabada iyo horumarka waa nasiibdari amni iyo abaaro https://t.co/2l6WeSjVt2	2022-03-29T15:24:44.000Z		Roble and the media in Mogadishu, but let them say that today is the last day. These people do not want an election and they do not want a government. They want a clan to work for foreigners. They want their children to stay in Mogadishu.	[]	['Mogadishu']	['Banadir']	['Banadir']
Gobolada mudug iyo Galgaduud waxaa ka curtay roobkii gu'ga kaddib abaaro saamayn ku yeeshay dadkii iyo duunyadii ku noolaa goboladaas https://t.co/n1TDjZcGUX	2022-03-28T16:53:50.000Z		Mudug and Galgadud regions have been hit by the spring rains following the drought that affected people and animals in those regions https://t.co/n1TDjZcGUX	[]	[]	['Galgaduud', 'Mudug']	[]
Kursi jaceylka @M_Farmaajo waxaa uu keenay dhib badan oo naf iyo maalba lagu waayay, haddana dhib kale oo uu soo wado ayaa laga digayaa. Caawimada dhaqaalaha adduunka ayaa khatar ku jira xilli abaaro ba’an ay dalka ka jiraan. @zshirwac1 @hodansomali @Aynte @ZainabSirad @fouwzi https://t.co/X0HQqdzGva	2022-03-28T13:03:55.000Z		The love affair with @M_Farmaajo has caused a lot of loss of life and property, yet another problem is being warned. Global economic assistance is at risk during a severe drought in the country. @ zshirwac1 @hodansomali @Aynte @ZainabSirad @fouwzi https://t.co/X0HQqdzGva	['@M_Farmaajo', '@zshirwac1', '@hodansomali', '@Aynte', '@ZainabSirad', '@fouwzi']	[]	[]	[]
"@_MunaKay Ex-xildhibaane ma shaqo tag baa tahay 
Wadaniyad baanu kugu ogeeyne
Dalku abaaro iyo in dadka loo gurmado ayuu u baahan yahay ee umadaan dhiban inta yarta ah meel aan la hubin ha u fara fiiqin"	2022-03-27T20:37:57.000Z		@_MunaKay Ex-MP are you going to work. We know you are a patriot. The country needs drought and humanitarian aid, so do not point the finger at this unsafe nation.	['@_MunaKay']	[]	[]	[]
@SomaliPM @MohamedHRoble Amni iyo abaaro amni iyo abaaro	2022-03-27T14:58:29.000Z		@SomaliPM @MohamedHRoble Security and drought security and drought	['@SomaliPM', '@MohamedHRoble']	[]	[]	[]
Rooble kii awoodiisii la dhimay oo weli sharciyad u raadinaayo Amissom isagoo cadeeyey in aanu kalsooni ku qabin CXDS dorashadii jubaland waqtigii looqabtay waa dhamaday wuu fashilmay amni iyo abaaro ayuu soo kordhiyey roobkii ilahey waa shubay rooble halaga qariyo. https://t.co/Y26ImLDLwB	2022-03-27T14:03:15.000Z		Roble, who has lost his power and is still seeking legitimacy for Amissom, has declared that he does not trust CXDS. The Jubaland elections are over. https://t.co/Y26ImLDLwB	[]	[]	['Jubbaland']	[]
"Haddi sida aynu ramadanta u nool nahay aynu u noolan lahayn 11 ka bilood oo kale.
Lama arkeen dhac,dil,boob,musuq-masuq,qabyalad,eex,abaaro, madax qaloocan iyo democracy.
Waxaynu gali alahyn janada aduunka iyo ta aakhiraba.

Illahow xaqa na garadsi. https://t.co/vFXFmCLF6Z"	2022-03-27T09:58:14.000Z		If we live like Ramadan we would live another 11 months .. There has been no robbery, murder, looting, corruption, tribalism, bias, famine, crookedness and democracy .. We will go to heaven in this world and in the hereafter. ... God grant us justice. https://t.co/vFXFmCLF6Z	[]	[]	[]	[]
Axmed Madoobe iyo Rooble AlQabyaala Dubbe Deni mooryaanta Jazira labadii asbuuc waa dhamaatay Jid iyo Jiho diidka kor somaliga wey fashilmeen Amni iyo abaaro wax aan eheen mahaayaan abaartii iahey aa qaaday amniga ATMIS insha allaah https://t.co/8oHYDgwhue	2022-03-27T08:10:09.000Z		Ahmed Madobe and Roble AlQabyaala Dubbe Deni mooryaanta Jazira two weeks is over	[]	[]	[]	[]
Rooble kii awoodiisii la dhimay iyo ALQABYAALA Dubbe AAW mooryaanta Jazira Deni intaas oo dhan ayaa isku kaashaday in qaranimada xawliga ku socoto la wiiqo ilahay ayaa idinka weyn Amni iyo abaaro lakin abaartii ilahey ayaa umada kasoo gaaray amniga ATMIS waaye https://t.co/VokBtM7BiG	2022-03-25T20:19:04.000Z		The weakened Roble and the ALQABYAALA Dubbe AAW the Jazira Deni guerrillas have all worked together to weaken the nation at a rapid pace. God is greater than you. VokBtM7BiG	[]	[]	[]	[]
"Tani wa ilbaxnimo la'aan iyo badawnimo madaxda soomalidu ka wada siman yihiin inay roog cas &amp; boodhadh lagu soo dhoweeyo.

Waxa dalka ka jirta abaaro aad uu daran intaasu iyadoo jirto misna maanta ma mudan yahay in boodhadh loo taago oo lagu qarash gareeyo dhaqaale aad uu weyn. https://t.co/cHNr1kM2sW"	2022-03-25T19:09:03.000Z		This is a lack of civilization and the majority of Somali leaders are equal to the red carpet &amp;. welcome posters ... There is a severe drought in the country and yet it is not worth it to put up a bill and spend huge sums of money. https://t.co/cHNr1kM2sW	[]	[]	[]	[]
Iyadoo lagu guda jiro bisha barakeysan ee Ramadaan ayaa waxaa qeybo badan oo ka mid ah gobolada dalka Soomaaliya ka curtay roobabkii gu’ga, kadib abaaro ba’an oo dalka ka jira kuwaasi oo sababay dhimashada xoolo badan iyo biyo la’aan baahsan.  #Somalia https://t.co/N80cpYGTAs	2022-03-25T14:30:04.000Z		During the holy month of Ramadan, spring rains have begun in many parts of Somalia, following severe drought in the country that has resulted in the death of many livestock and widespread water shortages. #Somalia https://t.co/N80cpYGTAs	[]	[]	[]	[]
OCHA Puntland Office has attended Humanitarian Coordination Forum (HCF) in Garowe, focused on the impacts of the drought situation, inflation as well as the rainfall updates and humanitarian concerns and possible interventions. @OCHASom @shf_somalia @HPuntland https://t.co/vXb5LhAdzE	2022-03-30T20:10:14.000Z			['@OCHASom', '@shf_somalia', '@HPuntland']	['Garowe']	['Puntland', 'Nugaal']	['Garoowe']
EU und 🇬🇧 +Germany they Canot give Otherwise we Soomaali will be Held accountable governments trying to Raise Money for the Self Proclaimed. With Water damand and drought Prevailng throughout the Cauntry Somalia 🇸🇴 Specially KGS @waajid bakol bay and So on	2022-03-30T19:25:53.000Z			['@waajid']	['Waajid']	['Bay', 'Bakool']	['Waajid']
"'The drought and move to hastily-built displacement camps is causing a spike in malnutrition and other illnesses, with UN estimates that 1.4 million children could be acutely malnourished by the middle of the year'.

1.4 million children.

#Somalia

https://t.co/DWpGyJ2y6H"	2022-03-30T19:25:18.000Z			[]	[]	[]	[]
Our story from #Somalia about devastating drought in German @tagesthemen &amp; @tagesschau - collab with @HoffHeiner filmed by @IrunguJonte https://t.co/JmMwGnhqoX - https://t.co/dOcUTIYJ3J	2022-03-30T18:41:02.000Z			['@tagesthemen', '@tagesschau', '@HoffHeiner', '@IrunguJonte']	[]	[]	[]
"@miss_gran_dia @addxlm Thank you for your kind answer. There is too much disaster on this planet, isn‘ t it…..?
https://t.co/3npnKZogw5"	2022-03-30T17:55:44.000Z			['@miss_gran_dia', '@addxlm']	[]	[]	[]
"Global North willing to kill the global South to maintain their wealth and over consumption that is fueling devastating #climate change 
Somalia drought forced more than 450 000 people from their homes this year https://t.co/yg6N7bu92l https://t.co/E5U7ReHWFu"	2022-03-30T17:32:22.000Z			[]	[]	[]	[]
"The drought emergency in #Somalia has deteriorated to a point where the country is facing the risk of famine.

Humanitarians are providing urgent life-saving support. But sustained humanitarian assistance is vital to prevent the loss of lives and livelihoods."	2022-03-30T17:00:01.000Z			[]	[]	[]	[]
- United Nations: As impact of drought worsens, growing risk of famine in Somalia https://t.co/gAje3pS679	2022-03-30T16:36:28.000Z			[]	[]	[]	[]
"Food for thought: 

1.4 million children under age 5 in Somalia will be acutely malnourished if the country doesn’t receive rainfall in April. Forecasts say it won't.

Canada can help by increasing our food aid in Budget 2022. Tell @cafreeland we care!

https://t.co/61IB9bI8CQ https://t.co/V0krwJUYxA"	2022-03-30T15:49:04.000Z			['@cafreeland']	[]	[]	[]
"Global North willing to kill the global South to maintain their wealth and over consumption that is fueling devastating #climate change 
Somalia drought forced more than 450 000 people from their homes this year https://t.co/P5wTC0nzQe https://t.co/U0dZ5WPvsV"	2022-03-30T15:33:10.000Z			[]	[]	[]	[]
Growing risk of Somalia famine, as drought impact worsens | | UN News https://t.co/5lOlFwEaYv	2022-03-30T15:32:04.000Z			[]	[]	[]	[]
@AnalystSomalia Spending $1.2 millions on a Mosque in a city where children sleep in the streets and eat from garbage while temperature can hit zero degrees is not right in any scale. They spent that much money and beg for food because of drought. #Borama #Somalia #Somaliland.	2022-03-30T15:18:10.000Z			['@AnalystSomalia']	['Borama', 'Borame']	['Awdal', 'Bay']	['Borama', 'Baydhaba']
"Somalia is at risk of famine by mid 2022 as drought hits historic records. Somali households already lost 30% of their livestock; food prices rose up to 160%. Yet, less than 4% of the UN appeal is funded. We cannot let famine happen again. https://t.co/LfKJk5IKuV
#HungerCrisis https://t.co/mD1h0kjsGz"	2022-03-30T15:16:30.000Z			[]	[]	[]	[]
"Photos: Drought in Somalia worsened by funding gap, Ukraine war | Gallery News | Al Jazeera 

#Somalia #Ukraine #Russia
#UkraineRussiaWar #Luglow
#RussiaUkraineWar #Africa
#HornOfAfrica #Starvation
#Hunger #Children #Draught
#Weather #Climate #Water
#Food

https://t.co/3HBFQGKA6D"	2022-03-30T14:55:04.000Z			[]	[]	[]	[]
"@RandaHabib China and Turkey donate weapons to the Horn of Africa while there is widespread drought and civil war, e.g last March 2022 China donated weapons to Somalia.
According to the tripartite military agreement b/w Ethiopia,Eritrea n Somalia, there is turmoil  to this brutal alliance."	2022-03-30T14:39:37.000Z			['@RandaHabib']	[]	[]	[]
@KGgualTigray @1_filsan and drought devastated Western Somalia under the Ethiopian occupation the suffering of both communities should be addressed if she really cares humanitarian crises	2022-03-30T14:32:29.000Z			['@KGgualTigray', '@1_filsan']	[]	[]	[]
The number of severely malnourished #children admitted for treatment in January in #Ethiopia, #Somalia &amp; #Kenya is the highest in a decade driven by drought. @UNICEF is closely supporting governments and partners to scale up response. But more funds are needed NOW. https://t.co/sQgMZ7CYMc	2022-03-30T14:09:13.000Z			['@UNICEF']	[]	[]	[]
"Tragically, many communities in Somalia 🇸🇴 are affected by a persistent drought.

Our teams are providing clean water by truck, installing water bladders for storage and setting up distribution system for communities that can now enjoy safe and clean water! 💧 https://t.co/jqq7vaq20o"	2022-03-30T13:08:02.000Z			[]	[]	[]	[]
"🚩More than 4 million Somalis are facing acute hunger.
Read⤵️key facts about the #droughtinSomalia and the relevance of climate change to Somalia 
https://t.co/MzaJ61olKq https://t.co/pwMWjDGTnk"	2022-03-30T12:51:32.000Z			[]	[]	[]	[]
Somalia's drought is frightening too. People literally have to leave their homes. https://t.co/WLH31jaHSf	2022-03-30T12:31:50.000Z			[]	[]	[]	[]
"Catholic Relief Services (CRS) is hiring Project Manager – Drought Emergency - #Mogadishu, #Somalia

APPLY NOW----&gt;&gt;&gt;&gt;&gt; https://t.co/yi4tp7vGoq

#Somalijobs"	2022-03-30T11:34:51.000Z			[]	['Mogadishu']	['Banadir']	['Banadir']
‘Only getting water is better than dying’: Somalia’s drought crisis – in pictures @guardian #geographyteacher #drought #watersecurity  https://t.co/w360g6ga2l	2022-03-30T11:30:08.000Z			['@guardian']	[]	[]	[]
"Faallada Warka Qadar Ciddina Ma Baajin Karto Balse

In my opinion, JSL suffering is lack of investment for water dams &amp; deep wells, take for instance, Siad Barre a scientific communist in drought 1974, he transported people out JSL to Somalia. 

Solution: Large Desalination Plant https://t.co/oYtrl8f85t"	2022-03-30T10:31:43.000Z			[]	['Qadar']	['Lower Shabelle']	['Wanla Weyn']
The Islamist armed group Al-Shabab burned numerous homes in raids on villages, including Adalle in the southern Mudug region, central #Somalia amid a drought that displaced thousands - officials. https://t.co/rsltLuSzXK	2022-03-30T10:30:43.000Z			[]	[]	['Mudug']	[]
"@icpac_igad @UNSomalia @EU_in_Somalia @OCHASom @unicefsomalia @TiinaIntelmann @WMO @FAOclimate @UNDRR_Africa @RCMRD_ @RCClimate Read more about the impact of drought in #Somalia at 👇
https://t.co/GKxcE0HKcE

@reliefweb"	2022-03-30T10:02:43.000Z			['@icpac_igad', '@UNSomalia', '@EU_in_Somalia', '@OCHASom', '@unicefsomalia', '@TiinaIntelmann', '@WMO', '@FAOclimate', '@UNDRR_Africa', '@RCMRD_', '@RCClimate', '@reliefweb']	[]	[]	[]
"#DYK about the East Africa Drought Watch?

It is a specialised #drought🚱 monitoring system for Africa, developed by @icpac_igad with support from our Global Drought Observatory #GDO

👇Combined Drought Indicator shows that #Somalia🇸🇴 continues to be affected by severe drought https://t.co/AO3oBN7P84"	2022-03-30T09:57:42.000Z			['@icpac_igad']	[]	[]	[]
Devastating news from Somalia. Drought has forced 450,000 people to abandon their homes in search of food/water in the first 10 weeks of 2022. Sadly, only 2% of the humanitarian appeal for funding has been raised according to @save_children #dkpol #dkaid https://t.co/UuaxlK4jwT	2022-03-30T09:45:11.000Z			['@save_children']	[]	[]	[]
