text	public_metrics	created_at	Google_Translation	@	places	village	district	region
@Mahad_copper @TheVillaSomalia @M_Farmaajo Qarax quute https://t.co/KwRiubPT1W	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-03-31T21:51:16.000Z	@Mahad_copper @TheVillaSomalia @M_Farmaajo Explosion quute https://t.co/KwRiubPT1W	['@Mahad_copper', '@TheVillaSomalia', '@M_Farmaajo']	[]	[]	[]	[]
"Qarax Waa dhici jiryay, Dadka Waa la Dili jiray, Shabaab Waa jiri jireen, wax kasta horaa loo samayn jiray.

Sidoo kale ayay Waxaas u sii jiri doonaan Ilaa la Qeexo wada lahaanshiyaha &amp; kala lahaanshiyaha Isku Milan.

Waxaa sii jiri doono kuwa Maran oo isaga kaa dhigi doono Xilli"	{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}	2022-03-31T21:00:41.000Z	Explosions used to happen, people were killed, Al-Shabaab existed, everything was done in advance ... This will also continue until the co-ownership is defined &amp;. ownership of the same Milan ... There will always be the Empty ones who will make him a Season	[]	[]	[]	[]	[]
"@DualehKad markay talo kugu cadato ee aad waydo cid aad isku aaminto xitaa hay'adihi dowlada kuwi ugu muhiimsana cidanka + sirdonka+cadowgi umaduna sheeda la taagan yahay qarax 
ee aad aragto halka ay wax marayan
hadi ad awod isticmashana ay qalalaso ay horseday maxad samayn lahayd ?"	{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}	2022-03-31T19:49:22.000Z	@DualehKad when you have clear advice and you have no one to trust even the most important government agencies the army + intelligence + the enemy and the nation is on the verge of an explosion. you see where things are going. What would you do if your use of power led to a crisis?	['@DualehKad']	[]	[]	[]	[]
@RadioDalsan1 Waxaan nahay umad dhan kasta weerar kaga socdo bal hada eega doqomahani waxey moowduuc ka dhiganayaan. War inaga muslim baan nahay qaangaar keenuna waa 15 iyo wixii ka weyn ee saqiir la suujiyo waxaad kala hadashaan gaaladii idiin soo dhiibtay qashin kaan aad faafineysaan ibliis. https://t.co/IiA6QXKjJY	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-03-31T19:42:47.000Z	@ RadioDalsan1 We are a nation under attack from all sides so now look at what these idiots are making a topic for. We are Muslims and we are adults and we are 15 and older. https://t.co/IiA6QXKjJY	['@RadioDalsan1']	[]	[]	[]	[]
"@Ayanle markay talo kugu cadato ee aad waydo cid aad isku aaminto xitaa hay'adihi dowlada kuwi ugu muhiimsana cidanka + sirdonka+cadowgi umaduna sheeda la taagan yahay qarax 
ee aad aragto halka ay wax marayan
hadi ad awod isticmashana ay qalalaso ay horseday maxad samayn lahayd? https://t.co/CjlOs5NRcI"	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-03-31T19:40:50.000Z	@Ayanle when you have clear advice and you have no one to trust even the most important government agencies the army + intelligence + the enemy and the nation is on the verge of an explosion. you see where things are going. What would you do if your use of power led to a crisis? https://t.co/CjlOs5NRcI	['@Ayanle']	[]	[]	[]	[]
"@NDiinaari Waa qosol gariir iyo qarracan, waxa fiican in aan dadka derbiga lagu geeynin. Markale ma rabno dagaal sokeeye. @M_Farmaajo muraadkiisa waa ""dulli ku noolaada ama dagaal sokeeye"". Reerka uu ka dhashay ayaa laga rabaa inaay gacanta qabtaan. Haddii la waayo waa in layska qabtaa."	{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}	2022-03-31T18:39:30.000Z	@NDinaari It&#39;s funny and shocking, it&#39;s better not to push people to the wall. Again we do not want a civil war. @M_Farmaajo&#39;s goal is to &quot;live in humiliation or civil war&quot;. His family is required to take care of him. If not, they should be dealt with.	['@NDiinaari', '@M_Farmaajo']	[]	[]	[]	[]
@ha_noolaato @MohamedHRoble Daciif hadad u qaadatey fahamka kugu yar . Ma ooyin waxa uu ka calool xumadey sidu Cadaalad u rabey &amp;  sida dadka u duleysmeen . Wa shaqsi Imaankisa dhameystiran yahey, wa qof Imaanka xukumo  dagaal &amp; dhib dalkisa wu ka ilaaliyey xal aan doorasho aheyna u ma rabyo.	{'retweet_count': 0, 'reply_count': 3, 'like_count': 3, 'quote_count': 0}	2022-03-31T18:22:42.000Z	@ha_noolaato @MohamedHRoble Weak if you take it for granted. He did not cry because he was upset about how he wanted justice. how people were humiliated. He is a man of perfect faith, he is a man of faith and war. He has protected his country from harm and I do not want a non-choice solution.	['@ha_noolaato', '@MohamedHRoble']	[]	[]	[]	[]
@hxji99 Karaash will start dagaal the minute hes sworn in😂 Laaska is coming home	{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}	2022-03-31T17:58:28.000Z	@ hxji99 Karaash will start fighting the minute hes sworn in😂 Laaska is coming home	['@hxji99']	['Laaska']	[]	[]	[]
Waa la kala feker duwanaan karaa, wax dhib ahna malahan, balse waxaa ceeb ah in kala feker duwanaanshuhu uu keeno colaad iyo is necayb. Haddii ay jiraan waxyaalo yar oo lagu kala feker duwan yahay, waxaa jira waxyaalo badan oo la isku raacsan yahay!!🙏🙏🙏❤️❤️❤️ https://t.co/N6Ghbyre9a	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}	2022-03-31T17:44:08.000Z	It is possible to have differences of opinion, and it is not a problem, but it is a shame that differences of opinion can lead to conflict and hatred. If there are a few things to disagree with, there is a lot to agree on !! 🙏🙏🙏❤️❤️❤️ https://t.co/N6Ghbyre9a	[]	[]	[]	[]	[]
"Dhibka arrintaan leedahay waxaa waaye in beesha Hawiye hubka wada qaadan doonaan haddii farta laga taabto @MohamedHRoble , waxaana loo noqon doonaa dagaal sokeeye aad u qaraar
#Somalia #Mogadishu"	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-03-31T16:57:27.000Z	The problem with this is that the Hawiye community will take up arms if @MohamedHRoble is touched, and it will be a very serious civil war. #Somalia #Mogadishu	['@MohamedHRoble']	[]	['Mogadishu']	['Banadir']	['Banadir']
"Weerarka labada dhinac ah ayaa Mafiyada Villa Somalia ku rajo qabaan inay khaarijiyaan Rooble.
Haddii Roble ka badbaado isqarxinta, waxaa loo diyaariyay maleeshiyaad weerar ku qaado, kadibna la dhaho: israsaasayn gedis ayuu ku dhintay, raali ahaada!
#Somalia #Mogadishu"	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}	2022-03-31T16:54:45.000Z	In both cases, the Villa Somalia mafia hopes to assassinate Roble. #Somalia #Mogadishu	[]	['Villa', 'Somalia']	['Mogadishu']	['Banadir']	['Banadir']
Deni oo taageero u raadsaday dalal colaad u haya Madaxweyne Farmaajo https://t.co/2i9rBsrJve	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-03-31T16:50:55.000Z	Deni seeks support from countries at odds with President Farmajo https://t.co/2i9rBsrJve	[]	[]	[]	[]	[]
Deni oo taageero u raadsaday dalal colaad u haya Madaxweyne Farmaajo https://t.co/8csBbRpW6W	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-03-31T16:50:54.000Z	Deni seeks support from countries at odds with President Farmajo https://t.co/8csBbRpW6W	[]	[]	[]	[]	[]
Madaxweyne Deni oo taageero u raadsaday dalal colaad u haya Madaxweyne Farmaajo https://t.co/tz774Jz0Xe	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-03-31T16:50:23.000Z	President Deni seeks support for countries at odds with President Farmajo https://t.co/tz774Jz0Xe	[]	[]	[]	[]	[]
"Maleeshiyaadka daacada u ah hoggaamiye kooxeed @M_Farmaajo ayaa isku diyaarinaya inay isbuucyadaan soo socda weerar ku qaadaan @MohamedHRoble .
Kadib qudbadiisa , ayuu Roble galay liiska dadka la dili doono. Dilkiisa ayaana loo adeegsan doonaa argagaxisada
#Somalia #Mogadishu https://t.co/buPja7yQde"	{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}	2022-03-31T16:48:21.000Z	Militias loyal to faction leader @M_Farmaajo are preparing to attack @MohamedHRoble in the coming weeks. After his speech, Roble joined the list of those to be killed. His assassination will be used against terrorists. #Somalia #Mogadishu https://t.co/buPja7yQde	['@M_Farmaajo', '@MohamedHRoble']	[]	['Mogadishu']	['Banadir']	['Banadir']
Alshabaab oo dagaal kula wareegay Buulo Mareer # https://t.co/cOHuoVcpwo	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-03-31T16:42:30.000Z	Al-Shabaab seizes control of Bulo Marer # https://t.co/cOHuoVcpwo	[]	[]	['Buulo Xaaji']	['Kismaayo']	['Lower Juba']
Shabaab oo dagaal kula wareegay deegaan ku yaalla Shabeellaha Hoose https://t.co/FtwqE2iUHl	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-03-31T16:27:31.000Z	Al-Shabaab seizes control of Lower Shabelle region https://t.co/FtwqE2iUHl	[]	[]	[]	[]	['Lower Shabelle']
"Al-Shabaab ayaa Caawa dagaal kula wareegay degmada Buulo Mareer oo katirsan Gobolka Shabeellaha Hoose.

Wararka aan helay ayaa sheegaya in Ciidamada dowladda ee isaga baxay Buulo Mareer ay galeen Xerada Ciidamada AMISOM oo kutaalla dhinaca Koonfureed ee degmada. https://t.co/ugT1HFBivb"	{'retweet_count': 3, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}	2022-03-31T16:27:12.000Z	Al-Shabaab militants have taken control of Bulo Marer district in Lower Shabelle region tonight. Reports from Bulo Marer indicate that the government forces have entered the AMISOM base in the southern part of the district. https://t.co/ugT1HFBivb	[]	['Bulo', 'Marer', 'Lower', 'Shabelle']	['Buulo Xaaji']	['Kismaayo']	['Lower Shabelle', 'Lower Juba']
Shabaab oo dagaal kula wareegay deegaan ku yaalla Shabeellaha Hoose - https://t.co/FBdlsukWPm https://t.co/DYuVsK3Ltk	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-03-31T16:25:29.000Z	Al-Shabaab seizes control of Lower Shabelle - https://t.co/FBdlsukWPm https://t.co/DYuVsK3Ltk	[]	[]	[]	[]	['Lower Shabelle']
@somalicolow For instance, qarax happened in b/weyne, what was done? Did they arrest all the ciidan/police that was in charge of those checkpoints where the qarax happened? They didn’t, they didn’t investigate. they also didn’t send help for the injuries. They’re just politicising &amp; blaming.	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-03-31T16:10:35.000Z	@somalicolow For instance, an explosion happened in b / weyne, what was done? Did they arrest all the police / police that was in charge of those checkpoints where the explosion happened? They didn&#39;t, they didn&#39;t investigate. they also didn&#39;t send help for the injuries. They&#39;re just politicising &amp;. blaming.	['@somalicolow']	[]	[]	[]	[]
@ha_noolaato @MohamedHRoble Waa nin rabo dagaal sokeeye iyo inuu umada somaliyeed isku diro. Ooyintiisa waa waxba kama jiraan, Rooble haduu ogahay dadkii labada gabdhood dilay cadeentii muu keeno intuu la sugaayo ilaa doorashada ka dhamaanee.	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}	2022-03-31T15:42:11.000Z	@ha_noolaato @MohamedHRoble He is a man who wants a civil war and to divide the somali people. His cries are null and void.	['@ha_noolaato', '@MohamedHRoble']	[]	[]	[]	[]
"@somalia4forums @HShPrez2Ware @MOALIMUU @WehelieAli @RAbdiAnalyst @TahlilBihi @FawziaYusufAdam @DualehKad @Mursalkhaliif @MohamedHRoble @SuleimanHashi @GaroweOnline @Gobanimodoon @GeorgeAnders007 @hysperbole @AbdullahiMNOR @zshirwac1 @xtra525 @XuseenMacallin Runta, Waxey Tahay In Farmaajo In Uu Rabo In Aan Leyskugu Imaanin Tendhada Xalane Suuna Bixin. Farmaajo, Ma Rabo In Uu Xukunka Ka Dego Oo Dagaal Ayuu Ka Xigaa Si Dawladnimada Soomaaliya Loogu Kala Tago. Beesha, Caalamka Maxaa La Gudboon?
@US2SOMALIA 
@KFosterFCDO 
@EU_in_Somalia"	{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}	2022-03-31T15:29:13.000Z	@ somalia4forums @ HShPrez2Ware @MOALIMUU @WehelieAli @RAbdiAnalyst @TahlilBihi @FawziaYusufAdam @DualehKad @Mursalkhaliif @MohamedHRoble @SuleimanHashi @GaroweOnline @Garoanimodoon @Gobanimodoon @Gobanimodoon @Gobanimodoon @Gobanimodoon @Gobanimodoon @ George_ersers7 Arrive at the Tent Halane and pay. Farmajo does not want to step down and fight for Somalia&#39;s government Community, What should the world do? @ US2SOMALIA. @KFosterFCDO. @EU_in_Somalia	['@somalia4forums', '@HShPrez2Ware', '@MOALIMUU', '@WehelieAli', '@RAbdiAnalyst', '@TahlilBihi', '@FawziaYusufAdam', '@DualehKad', '@Mursalkhaliif', '@MohamedHRoble', '@SuleimanHashi', '@GaroweOnline', '@Gobanimodoon', '@GeorgeAnders007', '@hysperbole', '@AbdullahiMNOR', '@zshirwac1', '@xtra525', '@XuseenMacallin', '@US2SOMALIA', '@KFosterFCDO', '@EU_in_Somalia']	[]	[]	[]	[]
"Warka, Dr. M. M. Culusow, Waa Caddahay. Haddaba, Runta Waxey Tahay In Farmaajo Ku Dadalaayo In Aan Leyskugu Imaanin Tendhada Xalane Suuna U Bixin. Farmaajo, Ma Rabo In Uu Xukunka Ka Dego Oo Dagaal Ayuu Ka Xigaa Si Dawladnimada Soomaaliya Loogu Kala Tago.

https://t.co/GbeZJP0ETF"	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-03-31T15:22:14.000Z	Warka, Dr. MM Culusow, It &#39;s clear. So, the truth is that Farmajo is trying not to come together in a tent and leave it alone. Farmajo, I do not want to step down and fight for the overthrow of the Somali government ... https://t.co/GbeZJP0ETF	[]	[]	[]	[]	[]
https://t.co/LOPbJ9zO9y https://t.co/hgJPChggq1 الصفحة الرسمية لمدرسة ام القرى لتعليم القرءان الكريم	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-03-31T14:37:36.000Z	https://t.co/LOPbJ9zO9y https://t.co/hgJPChggq1 الصفحة الرسمية لمدرسة ام القرى لتعليم القرءان الكريم	[]	[]	[]	[]	[]
Waxaa laga yaaba inaa mooddo video game, laakiin waa F-22 samaynaysa J-turn. J-turn waxay u oggolaanaysaa diyaaradaha dagaal ka, inay hal mar jihadii ay u socdeen beddelaan oo xagal tii hore kasoo horjeedda wax kasoo weeraraan. https://t.co/v4E3fvtZnC	{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}	2022-03-31T14:19:30.000Z	It may look like a video game, but it is an F-22 doing J-turn. The J-turn allows fighter jets to change direction in one direction and strike at an opposite angle. https://t.co/v4E3fvtZnC	[]	[]	[]	[]	[]
Kuwaani waa madaxdii ugu sareysay dalka, waxa ay u taagan yihiin magaca guud ee  bulshada. Waxaa aynna isugu yimaadeen kullan duceedkii loo sameeyey allaah ha unaxariistee xildhibaanad Amina Mohamed Abdi oo dhawaan dil iyo qarax qorshaysan ugu geeriyootay magaalada Baladweyne. https://t.co/1iNH7ZENIP	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-03-31T14:05:32.000Z	These are the top leaders in the country, they represent the common name of the society. They gathered for a prayer service for the MP Amina Mohamed Abdi who was recently assassinated in Beledweyne. https://t.co/1iNH7ZENIP	[]	[]	[]	[]	[]
"""Gebigeed adduunyada
Gobol gobol u qaadoo;
Hablo weerar gali kara,
Hablo geela dhicin kara,
Hablo geesi dili kara,
Gobannimona hanan kara;
Hablo talada goyn kara,
Garta madal ka niqi kara,
Garashana iskaga mida,
Quruxdana ka wada goba;
Geesteenna mooyee
Geyi kale ma jogaan https://t.co/DpQZ2p8XNX"	{'retweet_count': 7, 'reply_count': 5, 'like_count': 80, 'quote_count': 2}	2022-03-31T14:01:44.000Z	&quot;The whole world. Take it from region to region. Girls who can attack. Girls who can rob camels. Girls who can kill heroes. Women who can gain independence. Girls who can make decisions. ...........................	[]	[]	[]	[]	[]
XOGTA: Ruushka oo iclaamiyay Dagaal uu ku qaadayo Dal kale |Jawaabta Tur... https://t.co/LOPbJ9AlZ6	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-03-31T12:48:41.000Z	Russia declares war on another country	[]	['Russia']	[]	[]	[]
Gacanta Rooble(Mr bahane) haddii somalia ku burburi waydo, somalia way ka gudbi doontaa dhagaxaanta badan ee horyaalo. ROBLE dagaal sokeeyo ayuu somalia u wadaa.	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-03-31T12:00:47.000Z	Rooble hand (Mr bahane). if somalia does not collapse, somalia will overcome the rocks of many leagues. ROBLE is waging a civil war in somalia.	[]	[]	[]	[]	[]
Odaygii weli magacaabistii waa uu wadaa, akhyaar badana waxbay sugaysaa, inkastoo aan baraha bulshada ku arkayay qolyo muddo wax sugaysay oo lagu booday oo durba mucaarad isku badalay, bilaabayna dagaal ka dhan ah odayga.	{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}	2022-03-31T11:24:27.000Z	The old man is still in the process of being nominated, and many dignitaries are waiting, although I have seen on social media a group of people who have been waiting for a while to jump in and turn into opposition and start a fight against the old man.	[]	[]	[]	[]	[]
TIMAJILIC: XOGTA: Ruushka oo iclaamiyay Dagaal uu ku qaadayo ... https://t.co/wUrIhmxzgI	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-03-31T11:12:00.000Z	TIMAJILIC: FACT: Russia declares war on ... https://t.co/wUrIhmxzgI	[]	['Russia']	[]	[]	[]
👍 on @YouTube: DEG DEG| bariga ukraine oo dagaal xoogan uu kabilowday iyo maraykanka o afka furtay iyo itoobiya o.. https://t.co/yCWgbMSR8W	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-03-31T11:01:25.000Z	👍 on @YouTube: DEG DEG | Eastern Ukraine launches heavy fighting with US and Ethiopian troops open. https://t.co/yCWgbMSR8W	['@YouTube:']	['Ukraine', 'US']	[]	[]	[]
"17.02.1943,

Badmareen  Abdi Noor, ayaa waxa uu waraysanayaa 4 nin oo ay SL ka wada yimaadeen, kuwaas oo ka badbaaday weerar  ay diyaarad ku sòo qaaday markabkii ay wateen. 

5 dhalinyaro ayaa waxa ay joogaan banaanka hore ee guriga uu deganyahay Hussein Adam. https://t.co/5ZykDBgJN9"	{'retweet_count': 7, 'reply_count': 1, 'like_count': 21, 'quote_count': 0}	2022-03-31T10:11:55.000Z	17.02.1943,. . Sailor Abdi Noor, interviews four men from SL, who survived an attack on their ship. . . Five teenagers are outside the front yard of Hussein Adam&#39;s house. https://t.co/5ZykDBgJN9	[]	[]	[]	[]	[]
Danleydii waxay kaga soo hartey been abuur,colaad iyo kicin bulsho , taasina maaha mid kursi looga qaadan karo Nabad iyo Nolol	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}	2022-03-31T09:20:59.000Z	Concerns are left over from lies, violence and social incitement, and that cannot be taken for granted Peace and Life.	[]	[]	[]	[]	[]
Mr Rooble @MohamedHRoble waa inuu cadeyn hor keenaa bulshada ama is casilaa waayo xaley tacsi Qaran ma aheyn ee waxay aheyd kicin iyo hurin colaad bulsho	{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}	2022-03-31T09:17:35.000Z	Mr Rooble @MohamedHRoble must present his case to the public or resign because last night was not a day of national mourning but an occasion to incite civil strife.	['@MohamedHRoble']	[]	[]	[]	[]
Ciidamada Itoobiya ee ku sugan gobolka Hiiraan ayaa maanta sii daayey dhallinyaro ay maalinadii shalay ay  kaxaysteen, kadib markii gobolka qarax lagula eegtay ciidamka, kaas oo dhaliyey khasaare kala duwan. https://t.co/QiVgWTicSj	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-03-31T08:55:18.000Z	MOGADISHU (Sh.M.Network) —Ethiopian troops in Hiran region have today released a number of youths who were abducted by Al shabab militants in the region, witnesses said on Sunday. https://t.co/QiVgWTicSj	[]	['MOGADISHU', 'Hiran']	['Mogadishu', 'Tuulo Hiiraan']	['Banadir', 'Belet Weyne']	['Banadir', 'Hiraan']
"1/1
Boqor Axmed oo ka mida ahaa  Cusmaaniyiinta ayaa ka hor inta uusan dagaal gelin ayuu xaaskiisa (Boqoradda quruxda badan) qol gaar ah ku xiray, furihiina u dhiibay saaxiibkiis ay aadka isu jeclaayeen ee Muusa, https://t.co/bDC9Hyf3Q1"	{'retweet_count': 0, 'reply_count': 1, 'like_count': 12, 'quote_count': 0}	2022-03-31T08:32:47.000Z	1/1. King Ahmed, an Ottoman, married his wife (the beautiful queen) before going to war. locked him in a private room and handed the keys to his beloved friend Musa, https://t.co/bDC9Hyf3Q1	[]	[]	[]	[]	[]
