text	created_at	public_metrics	Google_Translation	village	region	district	sentiment
@QuuteQeylo @DualehKad Care Sicid, We, Somalimen,are all in this terrible conditions that sister Khadra blamed us here regardless of where or which region (Somalia or SL) you hailed from. The cycle of despair,the killings or the drought are all undeniable daily occurrences all over Somalia regions.	2022-03-25T21:18:08.000Z			[]	[]	[]	negative
@Mursalkhaliif @AJEnglish @UNSomalia @UN @US2SOMALIA @EU_in_Somalia The @AJEnglish reporter saw that you are highly obsessed with @M_Farmaajo instead of staying on the drought impacts topic and said “these are claims that we have to certainly put to the govt but let’s stay on topic”	2022-03-25T21:13:12.000Z			[]	[]	[]	positive
@SenaitSenay Definitely not trustworthy when you are reusing pictures from the Somalia drought. Plays hard, lies hard, for what? To say “but look my suffering is worse, don’t look there, look only here”? This is not a game. https://t.co/ATwHuXHc6S	2022-03-25T20:55:00.000Z			[]	[]	[]	negative
Russia’s Invasion of Ukraine Is Putting Millions of Lives at Risk in Somalia https://t.co/H1cYAVfAUw via @viceworldnews	2022-03-25T20:52:14.000Z			[]	[]	[]	negative
Repurposing the bottom left picture from Somalia. I’m not even questioning the severity of famine in Amhara, but do you really need to do this? https://t.co/ATwHuXHc6S https://t.co/Vr1ujN3XN3	2022-03-25T20:51:40.000Z			[]	[]	[]	positive
"Catastrophic as the situation is today, what hope can there be for destitute nations already unable to grow their own food as the #ClimateCrisis makes the drought even worse. 
-- Photos: Drought in Somalia worsened by funding gap, Ukraine war.
 https://t.co/mae6oxdDEe @AJEnglish"	2022-03-25T20:34:51.000Z			[]	[]	[]	negative
https://t.co/wLQjRTW5dp @FAOEastAfrica @PACJA1 @mithika_mwenda	2022-03-25T19:50:50.000Z			[]	[]	[]	neutral
"""If humanitarian assistance is not quickly scaled up in #Somalia and other drought-affected regions...the cost to donors could be ten times higher in terms of emergency provisions of food and medicine.""

More, via @newhumanitarian https://t.co/6IoKDayev5"	2022-03-25T19:15:01.000Z			[]	[]	[]	negative
"The worst ever drought in decades driven by climate 
change is ravaging eastern Africa parching landscapes, 
killing livestock, and creating a dire humanitarian crisis. 
over 12 million people are affected in Kenya, Somalia, and 
Ethiopia. https://t.co/OI286BiLpx"	2022-03-25T18:53:12.000Z			[]	[]	[]	negative
"At last, the rains arrived in #Wajir today, but it came with this massive sandstorm? 👉🏾 #Deforestation.
When you hear about #drought in the Horn of #Africa, you’re actually talking about people dying in #Somali inhabited areas. Pastoralism is dead in #Somalia #Kenya &amp; #Ethiopia. https://t.co/PT8Ia4v7HY"	2022-03-25T18:45:24.000Z			[]	[]	[]	negative
https://t.co/kG5BaSgai7	2022-03-25T18:22:03.000Z			[]	[]	[]	neutral
Long-running elections, terrorist assaults, severe drought, and high food and fuel prices plague Somalia. The only way to find a solution is to pray and turn back to Allah. We always have a water deficit owing to a lack of rain, and then flood as a result of the rain. https://t.co/OI0SoW5pno	2022-03-25T17:48:32.000Z			[]	[]	[]	negative
Russia’s Invasion of Ukraine Is Putting Millions of Lives at Risk in Somalia https://t.co/kXFZ2cbOD6	2022-03-25T17:47:48.000Z			[]	[]	[]	negative
"சுமார் 4.3 மில்லியன் மக்கள் உணவு, தண்ணீர், இருப்பிடமின்றி தவித்து வருகின்றனர்.
உக்ரைன், இலங்கையில் நிலவும் நெருக்கடிகளைப் பேசும் அதே வேளையில் சோமாலியா பற்றி பேசுவதும் முக்கியத்துவமானது. https://t.co/ZLJ7CFpc8x"	2022-03-25T17:30:00.000Z			[]	[]	[]	neutral
"Black lives are sacred lives. We must Save the Somali Children. Bill Gates needs to get busy using his millions of acres of American farmland to raise wheat for the Somalis or they are going to die for sure.
https://t.co/H5OMXHAcoT"	2022-03-25T17:24:11.000Z			[]	[]	[]	positive
Drought in Horn of Africa: Switzerland announces new funding to help people in Somalia and Ethiopia https://t.co/XSWtsPmrwq via @NewsNowUK	2022-03-25T17:19:15.000Z			[]	[]	[]	positive
Somalia's worst drought in four decades means millions need aid https://t.co/i33SuR9jb8	2022-03-25T16:57:42.000Z			[]	[]	[]	negative
@Nuke_Putin_2 @AP UNOSOM, in full United Nations Operation in Somalia, either of two United Nations (UN) peacekeeping and humanitarian missions—UNOSOM I (1992–93) and UNOSOM II (1993–95)—designed to alleviate problems in Somalia created by civil war and drought.	2022-03-25T16:52:47.000Z			[]	[]	[]	positive
Russia’s Invasion of Ukraine Is Putting Millions of Lives at Risk in Somalia https://t.co/shpqKUI4Sk via @viceworldnews	2022-03-25T16:44:33.000Z			[]	[]	[]	negative
"'Funding gap' is a minor understatement. 

The response is 3% funded. 97% is gap. 

#Somalia #DroughtInSomalia 

https://t.co/GFq7O8Grrz"	2022-03-25T16:25:15.000Z			[]	[]	[]	neutral
"@AbiyAhmedAli Really it is a beautiful action you established, Other African countries like Somalia need this strategy. It is a part to reduce and fight Poverty and drought.

Congratulation your historic achievement @AbiyAhmedAli"	2022-03-25T16:24:33.000Z			[]	[]	[]	positive
"The Ethiopian regime is at war with Somalia over its 2 Major rivers, 
the Juba &amp; Shabelle rivers! 

As a result of the Genale Dawa III many areas in Somalia have been burdened with negative impacts of drought &amp; floods. 

Location: Salagle district, Middle Juba https://t.co/gDBwmkxFCz"	2022-03-25T16:23:11.000Z			['Salagle']	['Middle Juba']	['Saakow']	negative
8 Innovative Drought Solutions. #somaliland #somalia https://t.co/BNfQ1CtWqh	2022-03-25T16:21:57.000Z			[]	[]	[]	positive
The United Arab Emirates is committed to rescuing and developing those affected by drought and increasing its continuous efforts to alleviate the humanitarian crisis in Somalia. https://t.co/CtZ0qQSJ61	2022-03-25T16:09:01.000Z			[]	[]	[]	negative
Desperate and broke. Very interesting. Are you assuming  that Sahan and her partners are profiting from this crises ( drought) I learn something new today. My ignorance, I always thought these agencies were helping Somalia. https://t.co/KGB3htaqJg	2022-03-25T16:07:51.000Z			[]	[]	[]	positive
The UAE donates to those affected by drought in Somalia, and the donation was received by the Drought Committee at the Ministry of Ambulance, the country's ambassador to Somalia, Mohamed Ahmed Al-Othman. https://t.co/Vplz74sSA3	2022-03-25T16:07:47.000Z			[]	[]	[]	negative
Read this article from FAO on the internally displaced people of Somalia due to drought. This can happen in YOUR country if we continue our unsustainable farming practices. It's important that we work to #SaveSoil. Learn more at https://t.co/tagXheBgRg https://t.co/6p5aJrMMJL	2022-03-25T15:49:30.000Z			[]	[]	[]	positive
"Currently, one in four Somali people faces hunger caused by extreme drought, and the United Nations (UN) projects that 4.6 million Somalis will not have enough food by May 2022.
https://t.co/5anbYd024k"	2022-03-25T15:43:44.000Z			[]	[]	[]	positive
Some regions of #Somalia hard hit by #drought are experiencing torrential rains. The UN had predicted some 4 million people would be affected by this ongoing drought. More on the current drought: https://t.co/H1ovWg0u7k https://t.co/e8Pxq4JG6g	2022-03-25T15:43:38.000Z			[]	[]	[]	negative
"'The fields are dry. W/out water everything we planted last season has been wiped out by drought. Our livestock are starving' says local pastoralist Ali.

In #drought-affected #Somalia 🇸🇴, @FAO is providing cash transfers, livelihood assets &amp; more 🌾🐐

👉 https://t.co/aaSSboh1cw https://t.co/OOPgzBxj1d"	2022-03-25T15:43:29.000Z			[]	[]	[]	positive
"Many people were happy with the drought and thought the big aid money is coming !!

Quran 8:30

They plan and ALLAH plans
And ALLAH is the best of planners !

alhamdulilah !

They say first you pray hard and then you work hard !

Now build the dams !

#somalia #mogadishu #drought https://t.co/wrC2qcJad5"	2022-03-25T15:42:14.000Z			['Mogadishu']	['Banadir']	['Banadir']	positive
Russia's Invasion of Ukraine Is Putting Millions of Lives at Risk in Somalia | By Joost Bastmeijer https://t.co/4xhsJNvlpt	2022-03-25T15:40:02.000Z			[]	[]	[]	negative
https://t.co/WxyuXO1qwY #Somalia, which imports wheat from #Ukraine and #Russia, is currently experiencing its worst drought in 40 years, putting around 28 million people at risk of facing severe #hunger #Food	2022-03-25T15:37:33.000Z			[]	[]	[]	negative
"26,350 children in Somalia’s #Jubbaland State were vaccinated against #measles in 2 days by Region’s health Authority and #UNICEF. The drought in the country has increased the risk for children to catch the disease.
#Somalia https://t.co/J2JpKtNRSA"	2022-03-25T15:31:35.000Z			[]	['Jubbaland']	[]	positive
#Latest : Difficult choices for drought-stricken families in rural Somalia By Abdiwahab Ahmed https://t.co/j61jT69exR... https://t.co/yXYeik2oGi	2022-03-25T15:31:10.000Z			[]	[]	[]	negative
Russia’s Invasion of Ukraine Is Putting Millions of Lives at Risk in Somalia https://t.co/tM85aifzcs via @viceworldnews	2022-03-25T15:28:44.000Z			[]	[]	[]	negative
"Russia’s Invasion of Ukraine Is Putting Millions of Lives at Risk in Somalia https://t.co/SXhSG635di via @viceworldnews 
Millions of lives are at risk as Putin's tyranny turns the world's breadbasket into mud and rubble."	2022-03-25T15:20:55.000Z			[]	[]	[]	negative
"https://t.co/Q0kfd7aJzO.
The devastating situation caused by drought and the effect of Somalia and diverting most of the donors to #Ukraine war.  It's Time for the gov’t to upgrade its support despite the 1st rain reported in some parts of the country. time 2 scale up 4 the gov’t"	2022-03-25T15:00:27.000Z			[]	[]	[]	negative
Drought in Horn of Africa: Switzerland announces new funding to help people in Somalia and Ethiopia: The Horn of Africa is being ravaged by one of the worst droughts in recent history. About 10 million people in Ethiopia and Somalia –… https://t.co/3WkgqH7pva #swissforextrading	2022-03-25T14:56:03.000Z			[]	[]	[]	negative
Russia’s Invasion of Ukraine Is Putting Millions of Lives at Risk in Somalia https://t.co/RgSB91EUme via @viceworldnews	2022-03-25T14:28:12.000Z			[]	[]	[]	negative
Russia’s Invasion of Ukraine Is Putting Millions of Lives at Risk in Somalia https://t.co/WujIksNuuY	2022-03-25T14:27:23.000Z			[]	[]	[]	negative
@zshirwac1 @verified @hodansomali My sister @hodansomali deserves to get now verification pledge to her account. We're witnessing her personal views on politics, security &amp; drought issues in Somalia which leading to death threats coming from various ppl whose identities cannot be identified in twitter accounts.	2022-03-25T14:24:53.000Z			[]	[]	[]	negative
Heavy rains have been reported in many parts of our country, comes while the people are in dire need of live saving aid, Gedo region was the worst hit by the drought as a number of people died from hunger and thirst. #Somalia https://t.co/YHWM93w1Kh	2022-03-25T14:14:23.000Z			[]	['Gedo']	[]	negative
"@Nageye84181227 @SomPundit Munafiqun party halobixiyo. I just replied to @TiinaIntelmann congratulating @PresidentMadobe and @JSStatehouse for ""their great insight"" into the drought situation in Somalia!! @MrDuqa @AbdiwahabSheik7 @kingofSomaliaa"	2022-03-25T14:11:33.000Z			[]	[]	[]	positive
"While the international community is focus on Ukraine, drought is worsening in Somalia.
Funds are needed there… https://t.co/ZqRTJDFks7"	2022-03-25T14:07:19.000Z			[]	[]	[]	negative
Drought in Horn of Africa: Switzerland announces new funding to help people in Somalia and Ethiopia  https://t.co/YHmPlAXX1r	2022-03-25T14:01:46.000Z			[]	[]	[]	positive
"The Horn of Africa is being ravaged by one of the worst droughts in recent history. About 10 million people in Ethiopia and Somalia – including larg
https://t.co/Wb499Dcl8r
----Drought-in-Horn-of-Africa--Switzerland-announces-new-funding-to-help-people-in-Somalia-and-Ethiopia
---"	2022-03-25T13:49:23.000Z			[]	[]	[]	negative
"Sahan spy network has sent one of their stooges to Al-Jazeera's ""inside story"" program to talk about Somalia's drought.

Please complain to Al-Jazeera https://t.co/ZWJGnIRrSC"	2022-03-25T13:48:38.000Z			[]	[]	[]	negative
Russia’s Invasion of Ukraine Is Putting Millions of Lives at Risk in Somalia https://t.co/E8gKi8usW1 via @viceworldnews	2022-03-25T13:21:52.000Z			[]	[]	[]	negative
"When drought hits &amp; livelihoods disappear, leaving home becomes a survival mechanism.

@FAO works with families in Somalia’s drought affected areas to provide cash transfers &amp; other livelihood assets, giving them the option to stay. 

Find out how 👉 https://t.co/HYyEFeKCEu"	2022-03-25T13:18:00.000Z			[]	[]	[]	positive
"#Somalia is desperate for April rainfall to end a deadly #drought season

“We have not received enough rainfall for the last three years &amp; the situation is getting worse” - Aliow Mohamed, IR Somalia’s country director

We’re supporting affected families 👉🏼 https://t.co/YuLb1FEyFV https://t.co/XmxYMnqfZr"	2022-03-25T13:05:04.000Z			[]	[]	[]	negative
Somalia currently has the highest reported insufficient food consumption rate in Africa. 1.4 million children under age 5 in Somalia will be acutely malnourished if the country doesn’t receive rainfall in April... https://t.co/sultH6xuqr	2022-03-25T13:02:08.000Z			[]	[]	[]	neutral
"🇪🇹 has already Dammed 🇸🇴 only 2 rivers. SDG7 is pushing 🇪🇹 to increase hydropower by 350%. 🇪🇹 Current hydropower generation has resulted in catastrophic environmental impact on #Somalia resulting in a decade of consecutive famine, drought &amp; floods.

How can this be a SDG?

2/2"	2022-03-25T12:59:25.000Z			[]	[]	[]	negative
