text	public_metrics	created_at	Google_Translation	@	names	places	village	region	district
RT @SomaliPM: Ra’iisul Wasaare Rooble oo hambalyeyay Guddiga Doorashooyinka FEIT oo shaaciyay natiijada doorashada BFDS https://t.co/9zI1Zn…	{'retweet_count': 19, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T09:45:40.000Z	RT @SomaliPM: Prime Minister Roble congratulates FEIT Electoral Commission announcing BFDS election results https://t.co/9zI1Zn…	['@SomaliPM:']	[]	[]	[]	[]	[]
Jimco, April, 01, 2021 (HOL) - Garab katirsan guddiga heer federal ee doorashooyinka Soomaaliya ayaa wax kama jiraan ku tilmaamay kuraas uu guddiga doorashada isku raacsan yahay oo la hakiyay https://t.co/1Rfdko0iHW	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T09:33:16.000Z	Friday, April, 01, 2021 (HOL). - A faction of the Federal Electoral Commission (FEC) in Somalia has called for the suspension of seats agreed upon by the NEC. Https://t.co/1Rfdko0iHW	[]	[]	[]	[]	[]	[]
Ra’iisul Wasaaraha Soomaaliya, Maxamed Xuseen Rooble ayaa soo dhoweeyay tillaabada Guddiga Doorashooyinka Heer Federaal ee FEIT ku shaaciyeen najiijada doorashada Xildhibaanada Golaha Shacabka iyo Aqalka Sare ee Baarlamaanka 11-aad. https://t.co/42LgyJaL9T	{'retweet_count': 0, 'reply_count': 0, 'like_count': 69, 'quote_count': 0}	2022-04-01T09:32:55.000Z	Somali Prime Minister Mohamed Hussein Roble welcomed the move by the Federal Electoral Commission (FEIT) to announce the results of the 11th Parliamentary and Upper House elections. https://t.co/42LgyJaL9T	[]	['Mohamed Hussein']	[]	[]	[]	[]
"kuraasta Koonfur Galbeed iyo Hirshabeele ee ay Guddiga hirgelinta doorashooyinka dadban ee FEIT ka reebeen liiska ay soo saareen waa kuraas dhamantood musuq-maasuqay lagu sameeyay oo aan la aqbali karin.
gudigu waxay wadaan dadaal ay ku doonayan doorasho xalaala https://t.co/14SHoflueQ"	{'retweet_count': 2, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}	2022-04-01T09:32:39.000Z	The South West and Hirshabele seats that FEIT excluded from the list are all fraudulent and unacceptable. The commission is working to ensure a fair election https://t.co / 14SHoflueQ	[]	[]	[]	[]	[]	[]
Musa Gileh Yousef, Guddoomiyaha Guddiga Doorashooyinka Heer Federaal, ayaa ku wareejiyay liiska Xoghayaha Guud ee Labada Aqal ee Aqalka Sare iyo Golaha Shacabka ee Baarlamaanka Federaalka, wuxuuna tilmaamay inuu rajeynayo inuu soo dhameystiro doorashada 30-ka xubnood ee Golaha	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}	2022-04-01T09:32:17.000Z	Musa Gileh Yousef, Chairman of the Federal Electoral Commission, handed over the list to the Secretary General of the Upper House and the House of the People of the Federal Parliament, and indicated that he hopes to complete the election of the 30 members of the House.	[]	['Musa Gileh']	[]	[]	[]	[]
"#Muqdisho | Ku dhawaaqista Liiska Xildhibaanada cusub ee Baarlamaanka Soomaaliya, lagana reebay Fahad Yaasiin iyo xubno kale

 Guddiga hirgelinta doorashooyinka dadban ayaa xalay ku dhawaaqay liiska xubnaha cusub ee baarlamaanka 11-aad ee Jamhuuriyadda Federaalka Soomaaliya, https://t.co/ZXyrS5KPv7"	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}	2022-04-01T09:32:16.000Z	#Mogadishu | Announcing the list of new members of the Somali Parliament, excluding Fahad Yassin and other members. . Indirect Election Implementation Committee last night announced the list of new members of the 11th Parliament of the Federal Republic of Somalia, https://t.co/ZXyrS5KPv7	[]	['Fahad Yassin']	[]	['Mogadishu']	['Banadir']	['Banadir']
Jimco, April, 01, 2021 (HOL) - Guddiga heer federal ee hirgalinta doorashooyinka Soomaaliya ayaa ku dhawaaqay natiijada doorashada labada Aqal ee Baarlamaanka Jamhuuriyadda Federaalka Soomaaliya. https://t.co/rv6Iw3XWBB	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T09:31:17.000Z	Friday, April, 01, 2021 (HOL). - The Federal Electoral Commission of Somalia has announced the results of the election of the two Houses of the Parliament of the Federal Republic of Somalia. https://t.co/rv6Iw3XWBB	[]	[]	[]	[]	[]	[]
"WAR DEGDEG AH: 
Guddoomiye ku xigeenkii Guddiga Hirgelinta Doorashooyinka Heer Federal, Avv Mowliid Mataan Salaad ayaa la xaqiijiyay inuu isku sharraxayo kursiga HOP#059 oo deegaan doorashadiisu tahay magaalada Beledweyne maamul gobolleedka Hirshabelle. https://t.co/EHjOsJQoXi"	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T09:08:13.000Z	BREAKING NEWS: . The Deputy Chairman of the Federal Electoral Commission, Avv Mowlid Matan Salad, has been confirmed to be running for HOP # 059 seat in Beledweyne, Hir Shabelle region. https://t.co/EHjOsJQoXi	[]	[]	[]	['Matan']	['Woqooyi Galbeed']	['Gebiley']
RT @OAbraar: Raysal Wasaare Rooble &amp; Guddiga Doorashooyinka Heer Federaal waa ku mahadsan yihiin inaysan ogolaan in Argagaxisada Alshabaab…	{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T09:05:54.000Z	RT @OAbraar: Prime Minister Roble &amp;. The Federal Electoral Commission is grateful to not allow Al Shabaab terrorists…	['@OAbraar:']	['Al Shabaab']	[]	[]	[]	[]
@Ahmedyu23586949 @Mohamed56265444 @GaroweOnline @M_Farmaajo Raysal Wasaare Rooble &amp; Guddiga Doorashooyinka Heer Federaal waa ku mahadsan yihiin inaysan ogolaan in Argagaxisada Alshabaab ku soo biirto Golaha Shacabka Baarlamaanka Somaliya https://t.co/wbosWx7rDr	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}	2022-04-01T08:35:10.000Z	@ Ahmedyu23586949 @ Mohamed56265444 @GaroweOnline @M_Farmaajo Prime Minister Roble &amp;. The Federal Electoral Commission is grateful to not allow Al Shabaab terrorists to join the Somali Parliament https://t.co/wbosWx7rDr	['@Ahmedyu23586949', '@Mohamed56265444', '@GaroweOnline', '@M_Farmaajo']	['Al Shabaab']	[]	[]	[]	[]
RT @OAbraar: Raysal Wasaare Rooble &amp; Guddiga Doorashooyinka Heer Federaal waa ku mahadsan yihiin inaysan ogolaan in Argagaxisada Alshabaab…	{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T08:34:59.000Z	RT @OAbraar: Prime Minister Roble &amp;. Thanks to the Federal Electoral Commission for not allowing Al Shabaab terrorists…	['@OAbraar:']	['Al Shabaab']	[]	[]	[]	[]
Rooble oo taageeray liistiga ay soosaareen gudiga doorashooyinka https://t.co/hN6XZAWRVK	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T08:25:58.000Z	Roble backs Election Commission list https://t.co/hN6XZAWRVK	[]	[]	[]	[]	[]	[]
Guddiga doorashooyinka oo shaaciyey liiska xildhibaanada BF https://t.co/kLqPgNN1mv	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T08:21:28.000Z	Electoral Commission announces list of BF MPs https://t.co/kLqPgNN1mv	[]	[]	[]	[]	[]	[]
RT @OAbraar: Raysal Wasaare Rooble &amp; Guddiga Doorashooyinka Heer Federaal waa ku mahadsan yihiin inaysan ogolaan in Argagaxisada Alshabaab…	{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T08:18:52.000Z	RT @OAbraar: Prime Minister Roble &amp;. The Federal Electoral Commission is grateful to not allow Al Shabaab terrorists…	['@OAbraar:']	['Al Shabaab']	[]	[]	[]	[]
Raysal Wasaare Rooble &amp; Guddiga Doorashooyinka Heer Federaal waa ku mahadsan yihiin inaysan ogolaan in Argagaxisada Alshabaab ku soo biirto Golaha Shacabka Baarlamaanka Somaliya.  Walaaca ugu badan ee dadka Somaliyed heystay waxaa uu ahaa inay Argagaxisada noqoto xubin Baarlamaan https://t.co/HOWbOsgexj	{'retweet_count': 4, 'reply_count': 1, 'like_count': 6, 'quote_count': 0}	2022-04-01T08:08:43.000Z	Prime Minister Roble &amp;. The Federal Electoral Commission is grateful for not allowing Al Shabaab terrorists to join the Somali Parliament. The biggest concern of the Somali people was that Terrorism became a Member of Parliament https://t.co/HOWbOsgexj	[]	['Al Shabaab']	[]	[]	[]	[]
RT @SomaliPM: Ra’iisul Wasaaraha XFS mudane Maxamed Xuseen Rooble ayaa la kulmay Guddoonka Guddiga Doorashooyinka Heer Federaal ee FEIT iyo…	{'retweet_count': 21, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T07:06:41.000Z	RT @SomaliPM: FGS Prime Minister Mohamed Hussein Roble meets with FEIT Federal Electoral Commission Chairman and…	['@SomaliPM:']	['Mohamed Hussein']	[]	[]	[]	[]
RT @SomaliPM: Ra’iisul Wasaare Rooble oo hambalyeyay Guddiga Doorashooyinka FEIT oo shaaciyay natiijada doorashada BFDS https://t.co/9zI1Zn…	{'retweet_count': 19, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T06:35:35.000Z	RT @SomaliPM: Prime Minister Roble congratulates FEIT Electoral Commission announcing BFDS election results https://t.co/9zI1Zn…	['@SomaliPM:']	[]	[]	[]	[]	[]
RT @SomaliPM: Ra’iisul Wasaare Rooble oo hambalyeyay Guddiga Doorashooyinka FEIT oo shaaciyay natiijada doorashada BFDS https://t.co/9zI1Zn…	{'retweet_count': 19, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T06:34:20.000Z	RT @SomaliPM: Prime Minister Roble congratulates FEIT Electoral Commission announcing BFDS election results https://t.co/9zI1Zn…	['@SomaliPM:']	[]	[]	[]	[]	[]
RT @OAbraar: Gudoomiyaha Guddiga Doorashooyinka heer Federal Muuse Geelle “Dhamaan xildhibaanada waa in ay sida ugu dhaqsiyaha badan usoo d…	{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T06:07:46.000Z	RT @OAbraar: Chairman of the Federal Electoral Commission Muse Guelleh “All MPs should come as soon as possible	['@OAbraar:']	[]	[]	[]	[]	[]
RT @SomaliPM: Ra’iisul Wasaare Rooble oo hambalyeyay Guddiga Doorashooyinka FEIT oo shaaciyay natiijada doorashada BFDS https://t.co/9zI1Zn…	{'retweet_count': 19, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T05:37:52.000Z	RT @SomaliPM: Prime Minister Roble congratulates FEIT Electoral Commission announcing BFDS election results https://t.co/9zI1Zn…	['@SomaliPM:']	[]	[]	[]	[]	[]
RT @OAbraar: Gudoomiyaha guddiga Doorashooyinka heer Federal “Dhamaan xildhibaanada waa in ay sida ugu dhaqsiyaha badan usoo doontaan shaha…	{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T05:31:19.000Z	RT @OAbraar: Chairman of the Federal Electoral Commission “All MPs should get their tea as soon as possible…	['@OAbraar:']	[]	[]	[]	[]	[]
Fahad Yaasiin oo laga waayay liiska xildhibaannada labada aqal ee uu soo bandhigay guddiga doorashooyinka Soomaaliya https://t.co/Icn1oGRLb4	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 1}	2022-04-01T05:28:02.000Z	Fahad Yassin missing from list of members of both houses presented by the Somali Electoral Commission https://t.co/Icn1oGRLb4	[]	['Fahad Yassin']	[]	[]	[]	[]
RT @OAbraar: Gudoomiyaha Guddiga Doorashooyinka heer Federal Muuse Geelle “Dhamaan xildhibaanada waa in ay sida ugu dhaqsiyaha badan usoo d…	{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T05:24:18.000Z	RT @OAbraar: Chairman of the Federal Electoral Commission Muse Guelleh “All MPs should come as soon as possible	['@OAbraar:']	[]	[]	[]	[]	[]
RT @SomaliPM: Ra’iisul Wasaare Rooble oo hambalyeyay Guddiga Doorashooyinka FEIT oo shaaciyay natiijada doorashada BFDS https://t.co/9zI1Zn…	{'retweet_count': 19, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T05:14:16.000Z	RT @SomaliPM: Prime Minister Roble congratulates FEIT Electoral Commission announcing BFDS election results https://t.co/9zI1Zn…	['@SomaliPM:']	[]	[]	[]	[]	[]
RT @SomaliPM: Ra’iisul Wasaare Rooble oo hambalyeyay Guddiga Doorashooyinka FEIT oo shaaciyay natiijada doorashada BFDS https://t.co/9zI1Zn…	{'retweet_count': 19, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T05:05:25.000Z	RT @SomaliPM: Prime Minister Roble congratulates FEIT Electoral Commission announcing BFDS election results https://t.co/9zI1Zn…	['@SomaliPM:']	[]	[]	[]	[]	[]
RT @SomaliPM: Ra’iisul Wasaare Rooble oo hambalyeyay Guddiga Doorashooyinka FEIT oo shaaciyay natiijada doorashada BFDS https://t.co/9zI1Zn…	{'retweet_count': 19, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T05:03:35.000Z	RT @SomaliPM: Prime Minister Roble congratulates FEIT Electoral Commission announcing BFDS election results https://t.co/9zI1Zn…	['@SomaliPM:']	[]	[]	[]	[]	[]
RT @SomaliPM: Ra’iisul Wasaaraha XFS mudane Maxamed Xuseen Rooble ayaa la kulmay Guddoonka Guddiga Doorashooyinka Heer Federaal ee FEIT iyo…	{'retweet_count': 21, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T05:03:32.000Z	RT @SomaliPM: FGS Prime Minister Mohamed Hussein Roble meets with FEIT Federal Electoral Commission Chairman and…	['@SomaliPM:']	['Mohamed Hussein']	[]	[]	[]	[]
"RT @MohamedSelh: #SomaliaElection:

Kuraasta ay hakiyeen Guddiga Doorashooyinka:

Koofur Galbeed
#HOP103 - waxaa cabasho ka gudbiyey Gudoom…"	{'retweet_count': 6, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T04:00:54.000Z	RT @MohamedSelh: #SomaliaElection :. . Seats suspended by the Electoral Commission:. . South West. # HOP103 - Filed by Governor…	['@MohamedSelh:']	[]	[]	[]	[]	[]
RT @SomaliPM: Ra’iisul Wasaare Rooble oo hambalyeyay Guddiga Doorashooyinka FEIT oo shaaciyay natiijada doorashada BFDS https://t.co/9zI1Zn…	{'retweet_count': 19, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T03:24:51.000Z	RT @SomaliPM: Prime Minister Roble congratulates FEIT Electoral Commission announcing BFDS election results https://t.co/9zI1Zn…	['@SomaliPM:']	[]	[]	[]	[]	[]
"#NEWS Guddiga Doorashooyinka FEIT oo shaaciyay liiska xildhibaanada ""Fahad Yaasiin oo laga reebay"" by Mahad https://t.co/nqNhFKbsxq... https://t.co/DysQmawnpz"	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T03:04:37.000Z	#NEWS FEIT Electoral Commission announces list of MPs &quot;Fahad Yassin excluded&quot; by Mahad https: //t.co/nqNhFKbsxq ... https://t.co/DysQmawnpz	[]	['Fahad Yassin']	[]	[]	[]	[]
"Fahad Yaasiin Xildhibaan looma aqoonsano. Lamana dhaarin doono, mana heli doono Shahaadada Xildhibaanimo ee heer Federaal. 

Sidee u aragtaa go’aanka Guddiga Doorashooyinka heer Federaal? https://t.co/jGZAAaG1vf"	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T02:00:30.000Z	Fahad Yassin is not recognized as a Member of Parliament. He will not be sworn in and will not receive a Federal Parliamentary Certificate. . . What do you think of the decision of the Federal Electoral Commission? https://t.co/jGZAAaG1vf	[]	['Fahad Yassin']	[]	[]	[]	[]
Guddiga Doorashooyinka FIET oo ku dhawaaqay liiska xubnaha labada Aqal ee Baarlamaanka Soomaaliya iyo xubno laga reebay https://t.co/qulz576Q4i	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}	2022-04-01T00:55:03.000Z	FIET Electoral Commission announces list of members of both Houses of the Somali Parliament and excluded members https://t.co/qulz576Q4i	[]	[]	[]	[]	[]	[]
RT @SomaliPM: Ra’iisul Wasaare Rooble oo hambalyeyay Guddiga Doorashooyinka FEIT oo shaaciyay natiijada doorashada BFDS https://t.co/9zI1Zn…	{'retweet_count': 19, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T00:31:32.000Z	RT @SomaliPM: Prime Minister Roble congratulates FEIT Electoral Commission announcing BFDS election results https://t.co/9zI1Zn…	['@SomaliPM:']	[]	[]	[]	[]	[]
RT @SomaliPM: Ra’iisul Wasaare Rooble oo hambalyeyay Guddiga Doorashooyinka FEIT oo shaaciyay natiijada doorashada BFDS https://t.co/9zI1Zn…	{'retweet_count': 19, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T00:30:51.000Z	RT @SomaliPM: Prime Minister Roble congratulates FEIT Electoral Commission announcing BFDS election results https://t.co/9zI1Zn…	['@SomaliPM:']	[]	[]	[]	[]	[]
RT @OAbraar: Gudoomiyaha Guddiga Doorashooyinka heer Federal Muuse Geelle “Dhamaan xildhibaanada waa in ay sida ugu dhaqsiyaha badan usoo d…	{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T00:09:37.000Z	RT @OAbraar: Chairman of the Federal Electoral Commission Muse Guelleh “All MPs should come as soon as possible	['@OAbraar:']	[]	[]	[]	[]	[]
"Gudoomiyaha Guddiga Doorashooyinka heer Federal Muuse Geelle “Dhamaan xildhibaanada waa in ay sida ugu dhaqsiyaha badan usoo doontaan shahaadooyinka xildhibaanimo laga billaabo berrito"" https://t.co/wGNBnObNl1"	{'retweet_count': 5, 'reply_count': 1, 'like_count': 13, 'quote_count': 0}	2022-03-31T23:53:25.000Z	Chairman of the Federal Electoral Commission Muse Guelleh &quot;All MPs should get their parliamentary certificates as soon as possible&quot;	[]	[]	[]	[]	[]	[]
RT @OAbraar: Gudoomiyaha guddiga Doorashooyinka heer Federal “Dhamaan xildhibaanada waa in ay sida ugu dhaqsiyaha badan usoo doontaan shaha…	{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-03-31T23:46:07.000Z	RT @OAbraar: Chairman of the Federal Electoral Commission “All MPs should get their tea as soon as possible…	['@OAbraar:']	[]	[]	[]	[]	[]
"Gudoomiyaha guddiga Doorashooyinka heer Federal “Dhamaan xildhibaanada waa in ay sida ugu dhaqsiyaha badan usoo doontaan shahaadooyinka xildhibaanimo laga billaabo berrito"" https://t.co/R8wV1hVXNC https://t.co/b5n8MXgm7v"	{'retweet_count': 2, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}	2022-03-31T23:45:43.000Z	Federal Electoral Commission Chairman	[]	[]	[]	[]	[]	[]
RT @SomaliPM: Ra’iisul Wasaare Rooble oo hambalyeyay Guddiga Doorashooyinka FEIT oo shaaciyay natiijada doorashada BFDS https://t.co/9zI1Zn…	{'retweet_count': 19, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-03-31T23:40:02.000Z	RT @SomaliPM: Prime Minister Roble congratulates FEIT Electoral Commission announcing BFDS election results https://t.co/9zI1Zn…	['@SomaliPM:']	[]	[]	[]	[]	[]
RT @SomaliPM: Ra’iisul Wasaare Rooble oo hambalyeyay Guddiga Doorashooyinka FEIT oo shaaciyay natiijada doorashada BFDS https://t.co/9zI1Zn…	{'retweet_count': 19, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-03-31T23:38:12.000Z	RT @SomaliPM: Prime Minister Roble congratulates FEIT Electoral Commission announcing BFDS election results https://t.co/9zI1Zn…	['@SomaliPM:']	[]	[]	[]	[]	[]
RT @SomaliPM: Ra’iisul Wasaare Rooble oo hambalyeyay Guddiga Doorashooyinka FEIT oo shaaciyay natiijada doorashada BFDS https://t.co/9zI1Zn…	{'retweet_count': 19, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-03-31T23:31:31.000Z	RT @SomaliPM: Prime Minister Roble congratulates FEIT Electoral Commission announcing BFDS election results https://t.co/9zI1Zn…	['@SomaliPM:']	[]	[]	[]	[]	[]
RT @SomaliPM: Ra’iisul Wasaaraha XFS mudane Maxamed Xuseen Rooble ayaa la kulmay Guddoonka Guddiga Doorashooyinka Heer Federaal ee FEIT iyo…	{'retweet_count': 21, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-03-31T23:31:19.000Z	RT @SomaliPM: FGS Prime Minister Mohamed Hussein Roble meets with FEIT Federal Electoral Commission Chairman and…	['@SomaliPM:']	['Mohamed Hussein']	[]	[]	[]	[]
War qoraaleed kasoo baxay xaafiiska RW Rooble ayaa lagu bogaadiyey go’aanka Gudoomiyaha FEIT kushaaciyey natiijada deegaan doorashooyinka, laguna reebay 4 Kursi oo FEIT doorashadoodii ay goobjoog ka ahayd, Isla guddigana ay isku khilaafsan yihiin. https://t.co/7sWySjibpe	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}	2022-03-31T23:30:22.000Z	A statement from Roble&#39;s office praised the decision of the FEIT Chairperson to announce the results of the by-elections, leaving 4 FEIT seats up for grabs in the by-elections. https://t.co/7sWySjibpe	[]	[]	[]	[]	[]	[]
RT @SomaliPM: Ra’iisul Wasaare Rooble oo hambalyeyay Guddiga Doorashooyinka FEIT oo shaaciyay natiijada doorashada BFDS https://t.co/9zI1Zn…	{'retweet_count': 19, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-03-31T23:22:28.000Z	RT @SomaliPM: Prime Minister Roble congratulates FEIT Electoral Commission announcing BFDS election results https://t.co/9zI1Zn…	['@SomaliPM:']	[]	[]	[]	[]	[]
RT @SomaliPM: Ra’iisul Wasaare Rooble oo hambalyeyay Guddiga Doorashooyinka FEIT oo shaaciyay natiijada doorashada BFDS https://t.co/9zI1Zn…	{'retweet_count': 19, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-03-31T23:21:58.000Z	RT @SomaliPM: Prime Minister Roble congratulates FEIT Electoral Commission announcing BFDS election results https://t.co/9zI1Zn…	['@SomaliPM:']	[]	[]	[]	[]	[]
RT @SomaliPM: Ra’iisul Wasaare Rooble oo hambalyeyay Guddiga Doorashooyinka FEIT oo shaaciyay natiijada doorashada BFDS https://t.co/9zI1Zn…	{'retweet_count': 19, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-03-31T23:21:02.000Z	RT @SomaliPM: Prime Minister Roble congratulates FEIT Electoral Commission announcing BFDS election results https://t.co/9zI1Zn…	['@SomaliPM:']	[]	[]	[]	[]	[]
"La soco Shirka Jaraa'id oo ay hadda oo uu xilliga Muqdisho yahay (01：13）qabanayaan xubnaha Guddiga Doorashooyinka Qaran ee FEIT.

Game aadan itaalkiisa laheyn lama safto.. https://t.co/wTkKVwcNMR"	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}	2022-03-31T23:15:44.000Z	Stay tuned for the press conference currently being held in Mogadishu (01：13） xubnaha by the members of the FEIT National Electoral Commission ...	[]	[]	['Mogadishu']	['Mogadishu']	['Banadir']	['Banadir']
