text	created_at	public_metrics	Google_Translation	village	region	district
"I cannot believe the entire PM of Somalia has carelessly spread the fake propaganda of Al-Shabab. 

He has taken the blame away from them despite them claiming the bombing. 

This biggest win for Al-Shabab in years: 

- Divided Somali people
- Clan tensions 
- PM narrative"	2022-03-31T07:36:26.000Z	{'retweet_count': 17, 'reply_count': 5, 'like_count': 79, 'quote_count': 0}		[]	[]	[]
"@WalterPolitics @BSBonner Your tweet could have been written by Joe Biden. He is bombing Somalia, selling bombs Israel, to drop on the Palestine he is the one who started the war in the Yemen
https://t.co/3R5Fbitr5c https://t.co/0NQyRGEa6D"	2022-03-31T07:35:16.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
#Somalia's prime minister holds former #NISA chief Fahad Yassin for the killing of outspoken Somali MP Amina Mohamed saying, those who killed Ikran Tahlil, [a female intelligence officer who went missing in June] were responsible Beledweyne attack on 23rd March. https://t.co/UJDyAv92FJ	2022-03-31T06:37:37.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
Last night the Danab's Asli Halane and @US2SOMALIA's Oz Alturk discussed women’s roles in conflict resolution, the importance of male mentors, and challenges women face in the U.S., Somalia, and elsewhere. Thanks to all who joined our #WHM series on women, peace, and security! https://t.co/65lWTb2gSA	2022-03-31T06:00:32.000Z	{'retweet_count': 5, 'reply_count': 9, 'like_count': 22, 'quote_count': 0}		[]	[]	[]
"""TPLF sympathizers and Imperialist West, keep your hands off Somalia
HoA is under attack and it is up to us to defend it. No more regime change. ""
#NoMore #Somalia"	2022-03-31T05:49:55.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}		[]	[]	[]
@DrPowderbot @KateMatreshka @TulsiGabbard UsA are the worst ..Western media Potrait Russia as Villain .Pysop By USA never stop .. I still remember olday when FB and YT remove a lot Russia new during 2014 Protest Ukr.. Nobody Care ..Most they care about US bombing isis libya yemen somalia AfghanIrag.. Suddenly ukraine ...	2022-03-31T05:24:32.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]
"Corruption tolerance in SIP shall never happen! 
If members of the SIP executive board are accused of corruption, they shall be put under immediate investigation and their works shall be halt until results come! 

Fighting corruption shall always be a priority of #SIP! #Somalia"	2022-03-31T02:07:43.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
"Other ongoing major conflicts most people aren't aware of:

&gt;Myanmar
&gt;Yemen
&gt;Afghanistan (still fighting)
&gt;Ethiopia Tigray war
&gt;Boko Haram insurgency
&gt;Somalia
&gt;Syria
&gt;Islamist insurgency in the Maghreb, Sahara &amp; Sahel
&gt;Mexico drug cartels war

Their outrage is manufactured."	2022-03-31T01:46:18.000Z	{'retweet_count': 3, 'reply_count': 0, 'like_count': 9, 'quote_count': 1}		[]	[]	[]
@CurtisPearce17 @ChuckCallesto This happened in Iraq, Afghanistan (under US liberation); happening in South Sudan, Somalia, Yemen, Palestine. Ukraine is just another war conflict. we justify our wars vs other wars somehow being different- war brings destruction, death and abuse. We don't do enough to avoid it	2022-04-08T09:48:09.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
"BREAKING: At least 2 have been killed, 5 others wounded after Alshabaab terror group launched mortar attack on an Ethiopian military base in Burhakaba on Friday.
#Somalia https://t.co/qjRjl52Shu"	2022-04-08T09:34:10.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
"@HoldsitT @Ellipse07 @ThomasBlankenh3 @Reuters Your showing me an opinion piece, written by a known conspiracy theorist, from three years ago, as proof that the U.S. is bombing Somalia now?

And, you want to call me the brainwashed dummy?

Get the fuck out of here."	2022-04-08T09:32:25.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]
"From Afghanistan to Ukraine, Syria to Somalia, we have seen the death and destruction caused by the use of #EWIPA.

Complying with #IHL lies with the parties to armed conflict. 

❗States must redouble their efforts and act now to spare civilian populations. https://t.co/zfJZEcq9oK"	2022-04-08T09:01:54.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
"SOMALIA: Al Shabab launches a mortar attack on an Ethiopian military base in Burhakaba on Friday morning,killing 2 soldiers,wounding 3 others according to pro Shabab media channels. 

The Ethiopian troops were part of the Amisom- Atmis- mission."	2022-04-08T08:55:28.000Z	{'retweet_count': 2, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}		[]	[]	[]
"""I urge Somalis worldwide to back President @M_Farmaajo
 who’s fighting a serious battle for our sovereignty against the imperialist agendas of @US2SOMALIA @UKinSomalia &amp; various other western countries hell-bent on crippling Somalia."" - @HSKhayre #nomore #BreakTheSilence"	2022-04-08T08:11:46.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]
@TristanSnell Maybe we're too busy selling weapons of genocide to Saudis and distracted bombing Somalia, the poorest country in the world.	2022-04-08T08:05:21.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
"When are they bombing Libya again.

What's happening in Syria and Yemen

Are they increasing support in Somalia? https://t.co/N2ZySJLkBF"	2022-04-08T07:59:06.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]
@MishraJaikumar Somalia Ethiopia ki tarah👍 lekin kisi ko bhi fikr nahi hai bas Hindu Muslim conflict ki taraf dhyan hai	2022-04-08T07:27:45.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}		[]	[]	[]
"Following the loss of MP Amina Mohamed Abdi who was killed along with 47 others in a suicide bomb attack in Beledweyn, Somalia, the We Cannot Wait Consortium warn women politicians in the continent are in danger. 
https://t.co/7YyzQdyh9o"	2022-04-08T07:21:55.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}		['Belet Weyne']	['Hiraan']	['Belet Weyne']
#alShabaab denies plan to attack #Somalia President, PM - https://t.co/PPWECOQU8G https://t.co/p4SjjJN8Pu	2022-04-08T07:15:39.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]
"Strengthening the resilience of rural communities through conflict-sensitive programming &amp; the role of water governance in peacebuilding in Lower Shabelle.  

Insights from FAO's @EU_in_Somalia funded project in Somalia: https://t.co/srH56ztCmZ

#resilientfuture @fightfoodcrises https://t.co/UCQBBhEygK"	2022-04-08T06:56:52.000Z	{'retweet_count': 3, 'reply_count': 1, 'like_count': 6, 'quote_count': 0}		[]	['Lower Shabelle']	[]
"""I urge Somalis worldwide to back President @M_Farmaajo
 who’s fighting a serious battle for our sovereignty against the imperialist agendas of @US2SOMALIA @UKinSomalia &amp; various other western countries hell-bent on crippling Somalia."" - @HSKhayre #nomore #BreakTheSilence"	2022-04-08T06:53:20.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}		[]	[]	[]
"""I urge Somalis worldwide to back President @M_Farmaajo
 who’s fighting a serious battle for our sovereignty against the imperialist agendas of @US2SOMALIA @UKinSomalia &amp; various other western countries hell-bent on crippling Somalia."" - @HSKhayre #nomore #BreakTheSilence"	2022-04-08T06:06:20.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
"""I urge Somalis worldwide to back President @M_Farmaajo
 who’s fighting a serious battle for our sovereignty against the imperialist agendas of @US2SOMALIA @UKinSomalia &amp; various other western countries hell-bent on crippling Somalia."" - @HSKhayre #nomore #BreakTheSilence"	2022-04-08T05:45:50.000Z	{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}		[]	[]	[]
@OxfordDiplomat it's astounding that the UK and  USA  have not been kicked off The UN Human Rights Council Years Ago.....You do Know There's A Famine In Yemen?US Bombing Somalia.WHAT ABOUT THE ATROCITIES COMMITED IN IRAQ AND AFGHANISTAN...DOES THERE SUFFERING NOT MATTER TO YOU??	2022-04-08T05:37:32.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]
@Ellipse07 @chrismi82818709 @ThomasBlankenh3 @Reuters Lol do you even know what it means to bomb a city??Ask Iraq , Libya and Afghanistan they will tell you what it means bombing a city … the media will tell you what they want but e know the truth and Yemen,Somalia and Palestines will tell you what it means been bombed also not Ukr	2022-04-08T05:12:06.000Z	{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
@visegrad24 India should be RL, how is Azerbaijan not WL they are actively fighting Russians in Armenia. HTF is Somalia WL? When did that happen. Saudi Arabia seems to have forgotten where all their guns come from. And it looks like the US needs to send Seals in Nicaragua again.	2022-04-08T04:51:30.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}		[]	[]	[]
@HShPrez2Ware May he lost your confidence but he has full confidence in all somali people except ones like you and rooble who's going to make conflict the government of somalia and its people	2022-04-08T04:03:58.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
@Ilhan Have you ever raised Voice for US Soldiers who were killed by Terrorists in AFGHANISTAN, IRAQ, YEMEN, SOMALIA. Have you done anything for the Betterment of your Own Veterans and the families who lost their life against fighting terrorism. 🤦🙆🤔🤨	2022-04-08T03:45:50.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
"""I urge Somalis worldwide to back President @M_Farmaajo
 who’s fighting a serious battle for our sovereignty against the imperialist agendas of @US2SOMALIA @UKinSomalia &amp; various other western countries hell-bent on crippling Somalia."" - @HSKhayre #nomore #BreakTheSilence"	2022-04-08T03:30:55.000Z	{'retweet_count': 7, 'reply_count': 0, 'like_count': 11, 'quote_count': 0}		[]	[]	[]
@smiththetrucker @StuartNorey @EmbassyofRussia @WHO @mfa_russia @PMSimferopol @RussiaUN @mission_russian @RusEmbJakarta @sputnikvaccine @RussianEmbassy @RusConsCapetown @russiabeyond @BricsJournal Lets just ignore that Russia has ONLY threatened to use nukes IF USA, UK &amp; Israel tried to threaten their safety. Meanwhile, USA, UK &amp; Israel have bombed Syria, Lebanon, Afghanistan, Iraq, Palestine, Somalia, Nigeria in the past decade! And still bombing Yemen!	2022-04-08T03:27:00.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
"""I urge Somalis worldwide to back President @M_Farmaajo
 who’s fighting a serious battle for our sovereignty against the imperialist agendas of @US2SOMALIA @UKinSomalia &amp; various other western countries hell-bent on crippling Somalia."" - @HSKhayre #nomore #BreakTheSilence"	2022-04-08T02:31:40.000Z	{'retweet_count': 5, 'reply_count': 0, 'like_count': 20, 'quote_count': 0}		[]	[]	[]
Italians will let their entire country turn into little Somalia and allow j*ws to attack their country and religion but lose their minds in you break one of their autistic pasta rules. https://t.co/ItTiJrFJti	2022-04-08T02:29:10.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
"The leaked audio of Head of African Union Mission to Somalia is unacceptably provoking &amp; dismayed our (Somali) integrity.
To mention a few, The Prim minister Mohamed Roble, Baladwen explosion, Federal Member States (J/land &amp; P/land) &amp; leaders Therefore the alleged should removed."	2022-04-08T02:24:25.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
@ReluctantActvst @katiegirl5 @Jeeps_Jeeps @Angry_Staffer Why do you keep making assumptions about me? What far right media are you referring to? Maybe you should try a different news source than msnbc and cnn. Biden has been bombing Somalia, starving Afghanistan and Syria through sanctions, promoting the genocide in Yemen, etc	2022-04-08T01:38:48.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]
@shaxshaxIey @RobleBenadir @NadeefsViews SNA should be defended and honored. It’s low of you to attack and men/women in uniform who stand outside rain and heat to protect and serve the masses. I came from xamar and farmajo or not. SNA is bigger then him and politics. They are a pillar of Somalia institutions.	2022-04-08T01:30:02.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}		[]	[]	[]
@SamRamani2 Mate this map absolutely belongs in the garbage. Somalia is definitely not West leaning. Have you not seen us fighting in the Donetsk ranks? Somali battalion.	2022-04-08T01:21:27.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
"""I urge Somalis worldwide to back President @M_Farmaajo
 who’s fighting a serious battle for our sovereignty against the imperialist agendas of @US2SOMALIA @UKinSomalia &amp; various other western countries hell-bent on crippling Somalia."" - @HSKhayre #nomore #BreakTheSilence"	2022-04-08T01:17:27.000Z	{'retweet_count': 4, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}		[]	[]	[]
"Earlier Today Us Forces
Bombed Somalia And Usa
Backed Israeli Forces
Bombed Syria But The Us
Media Isnt Going To
Report On Either Attack
And The Vast Majority Of
The Us Public Will Have
No Idea"	2022-04-08T01:16:41.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
"""I urge Somalis worldwide to back President @M_Farmaajo
 who’s fighting a serious battle for our sovereignty against the imperialist agendas of @US2SOMALIA @UKinSomalia &amp; various other western countries hell-bent on crippling Somalia."" - @HSKhayre #nomore #BreakTheSilence"	2022-04-08T00:42:34.000Z	{'retweet_count': 18, 'reply_count': 2, 'like_count': 34, 'quote_count': 0}		[]	[]	[]
@cinamonum_ It’s white in white crime. Why do Americans only care when it’s a white victim. We are bombing Syria and Somalia. Yemen civilians are dying being bombed by the Saudis and Americans don’t care	2022-04-08T00:41:11.000Z	{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}		[]	[]	[]
@RaquelDancho Syria, Somalia (which American has started bombing again) all these sneaky shit that USA gets up to behind closed doors whilst trying to incriminate others for the very things they are TRULY GULITY OF 🤤🔥💋 You sexy	2022-04-08T00:39:15.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
"@Walkyrjenny If we want to depict pirates more correctly, we should think about the thieves that attack merchant ships and kidnap crews around Somalia and other places.

Not Robin Hood, not adventurers but murderous thugs that don't give a damn about others."	2022-04-07T23:16:36.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]
